,City ID,City,Country,Lat,Lon,Date (UTC),Clouds (%),Humidity (%),Max Temp (F),Wind Speed (mph)
162,2253354,Dakar,SN,14.69,-17.44,1600360721,75,79,86.0,31.0263063423
163,1813812,Danshui,CN,22.8,114.47,1600360721,80,99,81.0,13.7124194577
164,1715335,Davila,PH,18.47,120.58,1600360721,40,94,80.6,5.010737289600001
165,2028164,Deputatsky,RU,69.3,139.9,1600360721,100,89,39.38,19.7745168036
166,1337612,Dhidhdhoo,MV,6.88,73.1,1600360722,2,77,82.72,32.5697923824
167,4686163,Dickinson,US,29.46,-95.05,1600360570,75,69,87.01,15.5019684897
168,4618057,Dickson,US,36.08,-87.39,1600360722,1,73,81.0,31.0263063423
169,2445704,Diffa,NE,13.32,12.61,1600360722,0,30,96.57,9.753042224400001
170,1507390,Dikson,RU,73.51,80.55,1600360722,97,84,46.78,26.7761273913
171,1714733,Dingle,PH,11.0,122.67,1600360723,100,91,75.34,9.9096277647
172,338832,Dire Dawa,ET,9.59,41.87,1600360723,65,53,75.63,29.4157122135
173,1812256,Dongsheng,CN,39.82,109.98,1600360723,0,39,54.9,14.8532569656
174,564719,Dubna,RU,56.73,37.17,1600360723,100,92,51.51,20.4679670535
175,2191562,Dunedin,NZ,-45.87,170.5,1600360723,0,67,42.01,22.3693629
176,1179463,Dunga Bunga,PK,29.75,73.24,1600360724,1,33,95.4,18.7231567473
177,4011741,Durango,MX,24.83,-104.83,1600360603,42,61,68.72,13.7124194577
178,1272140,Dwārka,IN,22.24,68.97,1600360724,80,79,83.39,26.619541851
179,1006984,East London,ZA,-33.02,27.91,1600360724,0,59,64.4,18.007337134500002
180,4031742,Egvekinot,RU,66.32,-179.17,1600360724,100,87,35.85,32.4803149308
181,3684276,El Doncello,CO,1.68,-75.28,1600360724,7,53,87.91,9.1490694261
182,2167426,Emerald,AU,-23.53,148.17,1600360725,0,77,64.4,15.5019684897
183,3464100,Entre Rios,BR,-11.94,-38.08,1600360486,80,53,80.82,19.6626699891
184,296852,Erzin,TR,36.96,36.2,1600360725,0,79,84.0,7.3147816683
185,2071860,Esperance,AU,-33.87,121.9,1600360725,75,100,48.2,15.5019684897
186,4034551,Faanui,PF,-16.48,-151.75,1600360725,0,79,77.92,31.0263063423
187,5861897,Fairbanks,US,64.84,-147.72,1600360534,75,66,52.0,23.0180744241
188,5503914,Fallon,US,39.47,-118.78,1600360726,90,23,64.4,15.613815304200001
189,1271900,Fatehpur Sikri,IN,27.1,77.67,1600360726,40,70,87.8,5.010737289600001
190,110690,Faya,SA,18.39,42.45,1600360726,78,53,78.8,8.6122047165
